activity,activityuom,customershipto,customerpersonnum,productsalesusenum,Request_ID,Sequence
1,2,2100001471,3000012252,468,6000343850,1
30,2,2100001471,1000001980,482,6000343851,1
35,2,2100001471,1000001980,483,6000343852,1
20,2,2100001471,3000012252,349,6000343853,1
30,2,2100001471,3000044253,483,6000343854,1
2,2,2100001471,3000012252,2635,6000343855,1
10,2,2100001471,3000012252,398,6000343856,1
5,2,2100001471,3000012252,378,6000343857,1
1,2,2100001471,3000012252,468,6000343858,1
5,2,2100001471,3000012252,378,6000343859,1
30,2,2100001471,3000012252,430,6000343860,1
11,2,2100001471,3000044253,3035,6000343861,1
8,2,2100001471,1000001980,3035,6000343862,1
8,2,2100001471,3000074620,482,6000343863,1
24,2,2100001471,3000074620,482,6000343864,1
1.2,2,2100001471,3000042257,2634,6000343865,1
5.4,2,2100001471,340002461,14843,6000343866,1
10,2,2100001471,1000003052,4176,6000343867,1
30,2,2100001471,1000003052,522,6000343868,1
10,2,2100001471,1000003052,4176,6000343869,1
30,2,2100001471,1000003052,522,6000343870,1
10,2,2100001471,1000003052,4176,6000343871,1
10,2,2100001471,1000003052,4176,6000343872,1
30,2,2100001471,1000003052,522,6000343873,1
10,2,2100001471,1000003052,4176,6000343874,1
30,2,2100001471,1000003052,522,6000343875,1
30,2,2100001471,1000003052,522,6000343876,1
32,2,2100001471,1000003365,522,6000343877,1
28,2,2100001471,1000003365,522,6000343878,1
32,2,2100001471,1000003365,522,6000343879,1
9,2,2100001471,1000003365,4176,6000343880,1
8,2,2100001471,1000003365,4176,6000343881,1
7,2,2100001471,1000003365,4176,6000343882,1
8,2,2100001471,1000003365,4176,6000343883,1
36,2,2100001471,1000003365,522,6000343884,1
32,2,2100001471,1000003365,522,6000343885,1
7,2,2100001471,1000003365,4176,6000343886,1
28,2,2100001471,1000003365,522,6000343887,1
8,2,2100001471,1000003365,4176,6000343888,1
36,2,2100001471,1000003365,522,6000343889,1
9,2,2100001471,1000003365,4176,6000343890,1
8,2,2100001471,1000003365,4176,6000343891,1
7,2,2100001471,1000003365,4176,6000343892,1
32,2,2100001471,1000003365,522,6000343893,1
28,2,2100001471,1000003365,522,6000343894,1
32,2,2100001471,1000003365,522,6000343895,1
7,2,2100001471,1000003365,4176,6000343896,1
8,2,2100001471,1000003365,4176,6000343897,1
8,2,2100001471,1000003365,4176,6000343898,1
9,2,2100001471,1000003365,4176,6000343899,1
36,2,2100001471,1000003365,522,6000343900,1
28,2,2100001471,1000003365,522,6000343901,1
32,2,2100001471,1000003365,522,6000343902,1
30,2,2100001471,2010001745,521,6000343903,1
10,2,2100001471,2010001745,521,6000343904,1
30,2,2100001471,2010001745,521,6000343905,1
10,2,2100001471,2010001745,521,6000343906,1
30,2,2100001471,2010001745,15185,6000343907,1
25,2,2100001471,3000042257,488,6000343908,1
10,2,2100001471,1000002801,487,6000343909,1
10,2,2100001471,1000002801,487,6000343910,1
10,2,2100001471,1000002801,487,6000343911,1
10,2,2100001471,1000002801,487,6000343912,1
30,2,2100001471,1000002801,487,6000343913,1
30,2,2100001471,1000002801,487,6000343914,1
10,2,2100001471,1000002801,487,6000343915,1
30,2,2100001471,1000002801,487,6000343916,1
20,2,2100001471,1000002801,487,6000343917,1
30,2,2100001471,1000002801,487,6000343918,1
22,2,2100001471,1000002801,487,6000343919,1
20,2,2100001471,1000002801,487,6000343920,1
30,2,2100001471,1000002801,487,6000343921,1
20,2,2100001471,830001021,487,6000343922,1
10,2,2100001471,3000046615,3035,6000343923,1
10,2,2100001471,3000046615,3035,6000343924,1
10,2,2100001471,3000046615,3035,6000343925,1
10,2,2100001471,3000046615,3035,6000343926,1
10,2,2100001471,3000046615,3035,6000343927,1
10,2,2100001471,3000046615,3035,6000343928,1
10,2,2100001471,3000046615,3035,6000343929,1
30,2,2100001471,3000046615,483,6000343930,1
10,2,2100001471,3000046615,3035,6000343931,1
30,2,2100001471,3000046615,483,6000343932,1
30,2,2100001471,3000046615,483,6000343933,1
30,2,2100001471,3000046615,483,6000343934,1
30,2,2100001471,3000046615,483,6000343935,1
30,2,2100001471,3000046615,483,6000343936,1
30,2,2100001471,3000046615,483,6000343937,1
30,2,2100001471,3000046615,483,6000343938,1
26,2,2100001471,3000085007,526,6000343939,1
8,2,2100001471,3000085007,526,6000343940,1
30,2,2100001471,360000446,522,6000343941,1
5.4,2,2100001471,940001386,14843,6000343942,1
24,2,2100001471,960000854,521,6000343943,1
8,2,2100001471,960000854,521,6000343944,1
8,2,2100001471,960000854,521,6000343945,1
24,2,2100001471,960000854,521,6000343946,1
8,2,2100001471,960000854,521,6000343947,1
8,2,2100001471,960000854,521,6000343948,1
24,2,2100001471,960000854,521,6000343949,1
24,2,2100001471,960000854,521,6000343950,1
24,2,2100001471,960000854,521,6000343951,1
8,2,2100001471,960000854,521,6000343952,1
8,2,2100001471,960000854,521,6000343953,1
24,2,2100001471,960000854,521,6000343954,1
24,2,2100001471,960000854,521,6000343955,1
8,2,2100001471,960000854,521,6000343956,1
25,2,2100001471,3000033520,387,6000343957,1
25,2,2100001471,3000033520,387,6000343958,1
25,2,2100001471,3000033520,387,6000343959,1
25,2,2100001471,3000033520,387,6000343960,1
25,2,2100001471,3000033520,387,6000343961,1
6,2,2100001471,3000033520,391,6000343962,1
36,2,2100001471,1330001973,483,6000343963,1
9,2,2100001471,1330001973,3035,6000343964,1
30,2,2100001471,750002600,522,6000343965,1
30,2,2100001471,750002600,522,6000343966,1
30,2,2100001471,750002600,522,6000343967,1
10,2,2100001471,750002600,4176,6000343968,1
10,2,2100001471,750002600,4176,6000343969,1
10,2,2100001471,750002600,4176,6000343970,1
10,2,2100001471,750002600,4176,6000343971,1
10,2,2100001471,750002600,4176,6000343972,1
30,2,2100001471,750002600,522,6000343973,1
30,2,2100001471,750002600,522,6000343974,1
10,2,2100001471,3000077589,3035,6000343975,1
25,2,2100001471,110000371,521,6000343976,1
8,2,2100001471,110000371,521,6000343977,1
8,2,2100001471,110000371,521,6000343978,1
25,2,2100001471,110000371,521,6000343979,1
30,2,2100001471,3000077589,483,6000343980,1
8,2,2100001471,1540002015,487,6000343981,1
24,2,2100001471,1540002015,487,6000343982,1
15,2,2100001471,1540002015,483,6000343983,1
6,2,2100001471,3000045287,391,6000343984,1
10,2,2100001471,1100003617,6297,6000343985,1
5,2,2100001471,3000081089,391,6000343986,1
8,2,2100001471,270002142,482,6000343987,1
8,2,2100001471,270002142,482,6000343988,1
25,2,2100001471,270002142,482,6000343989,1
25,2,2100001471,270002142,482,6000343990,1
25.2,2,2100001471,270002142,482,6000343991,1
30,2,2100001471,3000091022,526,6000343992,1
10,2,2100001471,3000091022,526,6000343993,1
10,2,2100001471,3000091022,526,6000343994,1
30,2,2100001471,3000091022,487,6000343995,1
10,2,2100001471,3000091022,487,6000343996,1
30,2,2100001471,3000091022,487,6000343997,1
10,2,2100001471,360000446,4176,6000343998,1
10,2,2100001471,3000091022,487,6000343999,1
30,2,2100001471,3000091022,487,6000344000,1
30,2,2100001471,3000091022,487,6000344001,1
30,2,2100001471,3000091022,487,6000344002,1
10,2,2100001471,3000091022,526,6000344003,1
10,2,2100001471,3000091022,526,6000344004,1
10,2,2100001471,3000091022,526,6000344005,1
30,2,2100001471,3000091022,526,6000344006,1
30,2,2100001471,3000091022,526,6000344007,1
10,2,2100001471,3000091022,526,6000344008,1
10,2,2100001471,3000091022,526,6000344009,1
10,2,2100001471,3000091022,526,6000344010,1
30,2,2100001471,3000091022,526,6000344011,1
30,2,2100001471,3000091022,526,6000344012,1
30,2,2100001471,3000091022,526,6000344013,1
30,2,2100001471,3000091022,526,6000344014,1
30,2,2100001471,3000091022,526,6000344015,1
10,2,2100001471,3000091022,487,6000344016,1
25,2,2100001471,2070000400,387,6000344017,1
25,2,2100001471,2070000400,387,6000344018,1
8,2,2100001471,420001232,3035,6000344019,1
25,2,2100001471,420001232,483,6000344020,1
8,2,2100001471,420001232,3035,6000344021,1
8,2,2100001471,420001232,3035,6000344022,1
25,2,2100001471,420001232,483,6000344023,1
25,2,2100001471,420001232,483,6000344024,1
30,2,2100001471,3000039030,482,6000344025,1
6,2,2100001471,3000039030,391,6000344026,1
30,2,2100001471,3000039030,482,6000344027,1
25,2,2100001471,3000039030,387,6000344028,1
10,2,2100001471,3000039030,482,6000344029,1
15,2,2100001471,3000097695,6284,6000344030,1
10,2,2100001471,1000002944,378,6000344031,1
40,2,2100001471,1000002944,273,6000344032,1
7,2,2100001471,1540002015,3035,6000344033,1
21,2,2100001471,1540002015,483,6000344034,1
21,2,2100001471,1540002015,483,6000344035,1
7,2,2100001471,1540002015,3035,6000344036,1
21,2,2100001471,1540002015,483,6000344037,1
21,2,2100001471,1540002015,483,6000344038,1
7,2,2100001471,1540002015,3035,6000344039,1
7,2,2100001471,1540002015,3035,6000344040,1
7,2,2100001471,1540002015,3035,6000344041,1
21,2,2100001471,1540002015,483,6000344042,1
4,2,2100001471,3000110193,378,6000344043,1
25,2,2100001471,940002045,483,6000344044,1
8,2,2100001471,940002045,3035,6000344045,1
8,2,2100001471,940002045,3035,6000344046,1
8,2,2100001471,940002045,3035,6000344047,1
25,2,2100001471,940002045,483,6000344048,1
8,2,2100001471,940002045,3035,6000344049,1
25,2,2100001471,940002045,483,6000344050,1
25,2,2100001471,940002045,483,6000344051,1
25,2,2100001471,940002045,483,6000344052,1
25,2,2100001471,940002045,483,6000344053,1
25,2,2100001471,940002045,483,6000344054,1
8,2,2100001471,940002045,3035,6000344055,1
8,2,2100001471,940002045,3035,6000344056,1
15,2,2100001471,3000093213,6297,6000344057,1
15,2,2100001471,3000093213,6297,6000344058,1
15,2,2100001471,3000093213,6297,6000344059,1
15,2,2100001471,3000093213,6297,6000344060,1
15,2,2100001471,3000093213,6297,6000344061,1
8,2,2100001471,340000891,3035,6000344062,1
8,2,2100001471,340000891,3035,6000344063,1
8,2,2100001471,340000891,3035,6000344064,1
26,2,2100001471,340000891,483,6000344065,1
22,2,2100001471,340000891,483,6000344066,1
26,2,2100001471,340000891,483,6000344067,1
8,2,2100001471,340000891,3035,6000344068,1
7,2,2100001471,340000891,3035,6000344069,1
26,2,2100001471,340000891,483,6000344070,1
26,2,2100001471,340000891,483,6000344071,1
6,2,2100001471,3000002803,382,6000344072,1
600,1,2100001471,940000057,13333,6000344073,1
0.7,2,2100001471,140001762,2635,6000344074,1
20,2,2100001471,140001762,522,6000344075,1
10,2,2100001471,140001762,398,6000344076,1
20,2,2100001471,140001762,4176,6000344077,1
20,2,2100001471,140001762,349,6000344078,1
20,2,2100001471,140001762,522,6000344079,1
20,2,2100001471,3000039521,6346,6000344080,1
15,2,2100001471,3000039521,6297,6000344081,1
15,2,2100001471,3000039521,6297,6000344082,1
15,2,2100001471,3000039521,6297,6000344083,1
15,2,2100001471,3000039521,6297,6000344084,1
15,2,2100001471,3000039521,6297,6000344085,1
15,2,2100001471,3000039521,6297,6000344086,1
20,2,2100001471,3000039521,387,6000344087,1
8,2,2100001471,3000064297,4176,6000344088,1
8,2,2100001471,3000064297,4176,6000344089,1
25,2,2100001471,3000064297,522,6000344090,1
8,2,2100001471,3000064297,4176,6000344091,1
8,2,2100001471,3000064297,4176,6000344092,1
25,2,2100001471,3000064297,522,6000344093,1
25,2,2100001471,3000064297,4176,6000344094,1
25,2,2100001471,3000064297,522,6000344095,1
25,2,2100001471,3000064297,522,6000344096,1
10,2,2100001471,3000027116,4176,6000344097,1
30,2,2100001471,3000027116,522,6000344098,1
15,2,2100001471,3000065710,6287,6000344099,1
25,2,2100001471,940000057,273,6000344100,1
25,2,2100001471,940001528,482,6000344101,1
20,2,2100001471,940001528,387,6000344102,1
8,2,2100001471,940001528,3035,6000344103,1
10,2,2100001471,600002776,3035,6000344104,1
35,2,2100001471,600002776,483,6000344105,1
30,2,2100001471,600002776,483,6000344106,1
8,2,2100001471,150001284,3035,6000344107,1
5,2,2100001471,150001284,391,6000344108,1
25,2,2100001471,150001284,483,6000344109,1
9,2,2100001471,810004633,6284,6000344110,1
11.5,2,2100001471,810004633,6284,6000344111,1
11.5,2,2100001471,810004633,6284,6000344112,1
11,2,2100001471,810004633,6284,6000344113,1
10,2,2100001471,810004633,391,6000344114,1
19.6,2,2100001471,810004633,387,6000344115,1
11.5,2,2100001471,810004633,6284,6000344116,1
19.6,2,2100001471,810004633,387,6000344117,1
8.5,2,2100001471,810004633,6284,6000344118,1
8,2,2100001471,810004633,6284,6000344119,1
8,2,2100001471,810004633,6284,6000344120,1
11,2,2100001471,810004633,6284,6000344121,1
5,2,2100001471,810004633,398,6000344122,1
12,2,2100001471,940000057,522,6000344123,1
8,2,2100001471,3000001087,3035,6000344124,1
6,2,2100001471,3000001087,378,6000344125,1
25,2,2100001471,3000001087,483,6000344126,1
25,2,2100001471,3000001087,483,6000344127,1
8,2,2100001471,3000001087,3035,6000344128,1
10,2,2100001471,3000001087,391,6000344129,1
12,2,2100001471,940000057,522,6000344130,1
20,2,2100001471,420001581,387,6000344131,1
20,2,2100001471,420001581,387,6000344132,1
10,2,2100001471,940001965,4176,6000344133,1
10,2,2100001471,940001965,4176,6000344134,1
1,2,2100001471,940001965,2255,6000344135,1
30,2,2100001471,940001965,522,6000344136,1
10,2,2100001471,940001965,4176,6000344137,1
30,2,2100001471,940001965,522,6000344138,1
30,2,2100001471,940001965,522,6000344139,1
30,2,2100001471,940001965,522,6000344140,1
10,2,2100001471,940001965,4176,6000344141,1
30,2,2100001471,940001965,522,6000344142,1
10,2,2100001471,940001965,4176,6000344143,1
10,2,2100001471,940001965,4176,6000344144,1
30,2,2100001471,940001965,522,6000344145,1
10,2,2100001471,940001965,4176,6000344146,1
10,2,2100001471,940001965,4176,6000344147,1
30,2,2100001471,940001965,522,6000344148,1
30,2,2100001471,940001965,522,6000344149,1
10,2,2100001471,940001965,4176,6000344150,1
30,2,2100001471,940001965,522,6000344151,1
10,2,2100001471,3000081638,422,6000344152,1
500,1,2100001471,3000113733,13333,6000344153,1
500,1,2100001471,3000113733,13333,6000344154,1
8,2,2100001471,3000113733,521,6000344155,1
8,2,2100001471,3000113733,521,6000344156,1
20,2,2100001471,3000113733,6346,6000344157,1
500,1,2100001471,3000113733,13333,6000344158,1
24,2,2100001471,3000113733,521,6000344159,1
500,1,2100001471,3000113733,13333,6000344160,1
24,2,2100001471,3000113733,521,6000344161,1
10,2,2100001471,3000081638,482,6000344162,1
10,2,2100001471,3000081638,482,6000344163,1
10,2,2100001471,3000081638,482,6000344164,1
10,2,2100001471,3000081638,482,6000344165,1
10,2,2100001471,3000081638,482,6000344166,1
10,2,2100001471,3000081638,482,6000344167,1
10,2,2100001471,3000081638,482,6000344168,1
10,2,2100001471,3000081638,482,6000344169,1
25,2,2100001471,360000446,387,6000344170,1
4,2,2100001471,1000001284,546,6000344171,1
30,2,2100001471,3000081638,482,6000344172,1
30,2,2100001471,3000081638,482,6000344173,1
30,2,2100001471,3000081638,482,6000344174,1
30,2,2100001471,3000081638,482,6000344175,1
30,2,2100001471,3000081638,482,6000344176,1
30,2,2100001471,3000081638,482,6000344177,1
30,2,2100001471,3000081638,482,6000344178,1
30,2,2100001471,3000081638,482,6000344179,1
1,2,2100001471,3000111968,2634,6000344180,1
8,2,2100001471,3000045261,3035,6000344181,1
8,2,2100001471,3000045261,3035,6000344182,1
8,2,2100001471,3000045261,3035,6000344183,1
24,2,2100001471,3000045261,483,6000344184,1
8,2,2100001471,3000045261,3035,6000344185,1
8,2,2100001471,3000045261,3035,6000344186,1
8,2,2100001471,3000045261,3035,6000344187,1
24,2,2100001471,3000045261,483,6000344188,1
24,2,2100001471,3000045261,483,6000344189,1
24,2,2100001471,3000045261,483,6000344190,1
24,2,2100001471,3000045261,483,6000344191,1
24,2,2100001471,3000045261,483,6000344192,1
20,2,2100001471,3000036173,387,6000344193,1
10,2,2100001471,3000121015,522,6000344194,1
1,2,2100001471,3000111968,2634,6000344195,1
8,2,2100001471,3000046020,487,6000344196,1
24,2,2100001471,3000046020,487,6000344197,1
8,2,2100001471,3000046020,487,6000344198,1
24,2,2100001471,3000046020,487,6000344199,1
24,2,2100001471,3000046020,487,6000344200,1
8,2,2100001471,3000046020,487,6000344201,1
8,2,2100001471,3000046020,487,6000344202,1
8,2,2100001471,3000046020,487,6000344203,1
8,2,2100001471,3000046020,487,6000344204,1
24,2,2100001471,3000046020,487,6000344205,1
8,2,2100001471,3000046020,487,6000344206,1
8,2,2100001471,3000046020,487,6000344207,1
24,2,2100001471,3000046020,487,6000344208,1
8,2,2100001471,3000046020,487,6000344209,1
8,2,2100001471,3000046020,487,6000344210,1
24,2,2100001471,3000046020,487,6000344211,1
24,2,2100001471,3000046020,487,6000344212,1
24,2,2100001471,3000046020,487,6000344213,1
24,2,2100001471,3000046020,487,6000344214,1
24,2,2100001471,3000046020,487,6000344215,1
1,2,2100001471,3000111968,2634,6000344216,1
1,2,2100001471,3000111968,2634,6000344217,1
24,2,2100001471,3000121015,522,6000344218,1
12,2,2100001471,3000121015,522,6000344219,1
8,2,2100001471,3000121015,4176,6000344220,1
8,2,2100001471,3000121015,4176,6000344221,1
12,2,2100001471,3000121015,522,6000344222,1
2,2,2100001471,3000121015,4518,6000344223,1
24,2,2100001471,3000121015,522,6000344224,1
1,2,2100001471,3000111968,2634,6000344225,1
1,2,2100001471,3000111968,2634,6000344226,1
1,2,2100001471,3000111968,2634,6000344227,1
1,2,2100001471,300001832,468,6000344228,1
8,2,2100001471,3000002168,4176,6000344229,1
25,2,2100001471,3000002168,522,6000344230,1
8,2,2100001471,3000002168,4176,6000344231,1
25,2,2100001471,3000002168,522,6000344232,1
8,2,2100001471,3000002168,4176,6000344233,1
25,2,2100001471,3000002168,522,6000344234,1
1,2,2100001471,3000111968,2634,6000344235,1
1,2,2100001471,3000111968,2634,6000344236,1
8,2,2100001471,3000100217,483,6000344237,1
3,2,2100001471,3000100217,391,6000344238,1
6,2,2100001471,3000100217,483,6000344239,1
24,2,2100001471,3000100217,3035,6000344240,1
20,2,2100001471,3000100217,387,6000344241,1
32,2,2100001471,3000100217,3035,6000344242,1
20,2,2100001471,3000100217,387,6000344243,1
6,2,2100001471,3000100217,483,6000344244,1
1,2,2100001471,3000100217,464,6000344245,1
20,2,2100001471,3000100217,387,6000344246,1
3,2,2100001471,3000100217,391,6000344247,1
24,2,2100001471,3000100217,3035,6000344248,1
20,2,2100001471,3000111968,387,6000344249,1
6,2,2100001471,3000003088,391,6000344250,1
1,2,2100001471,3000111968,468,6000344251,1
8,2,2100001471,3000045956,487,6000344252,1
8,2,2100001471,3000045956,487,6000344253,1
8,2,2100001471,3000045956,487,6000344254,1
8,2,2100001471,3000045956,487,6000344255,1
25,2,2100001471,3000045956,487,6000344256,1
8,2,2100001471,3000045956,487,6000344257,1
25,2,2100001471,3000045956,487,6000344258,1
25,2,2100001471,3000045956,487,6000344259,1
8,2,2100001471,3000045956,487,6000344260,1
8,2,2100001471,3000045956,487,6000344261,1
25,2,2100001471,3000045956,487,6000344262,1
25,2,2100001471,3000045956,487,6000344263,1
8,2,2100001471,3000045956,487,6000344264,1
25,2,2100001471,3000045956,487,6000344265,1
25,2,2100001471,3000045956,487,6000344266,1
25,2,2100001471,3000045956,487,6000344267,1
25,2,2100001471,3000045956,487,6000344268,1
8,2,2100001471,3000045956,487,6000344269,1
19.6,2,2100001471,810006413,387,6000344270,1
10,2,2100001471,810006413,487,6000344271,1
10,2,2100001471,810006413,487,6000344272,1
32,2,2100001471,810006413,487,6000344273,1
